Campaign,Ad Set,Ad Name,Format,Theme,Primary Text Hook,Headline,CTA Button,Landing URL
BT_THCS_Quiz_LionCamp_2026,BT_THCS_Quiz_RMK,BT_THCS_Quiz_THCS_AD07_Schedule,Single Video 9:16 + Square 1:1 (Dynamic),Schedule,Lịch trại 4 tuần — Cuối tuần được về nhà,Lịch THCS 2026,Xem lịch,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THCS_Quiz_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_Broad,GV_THCS_VSL_THCS_AD08_ParentVoice,Single Video 9:16 + Square 1:1 (Dynamic),ParentVoice,“Con tôi thay đổi 180°” — PH chia sẻ,Câu chuyện thật,Đọc thêm,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_Interest,GV_THCS_VSL_THCS_AD08_ParentVoice,Single Video 9:16 + Square 1:1 (Dynamic),ParentVoice,“Con tôi thay đổi 180°” — PH chia sẻ,Câu chuyện thật,Đọc thêm,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_LAL,GV_THCS_VSL_THCS_AD08_ParentVoice,Single Video 9:16 + Square 1:1 (Dynamic),ParentVoice,“Con tôi thay đổi 180°” — PH chia sẻ,Câu chuyện thật,Đọc thêm,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
GV_THCS_VSL_LionCamp_2026,GV_THCS_VSL_RMK,GV_THCS_VSL_THCS_AD08_ParentVoice,Single Video 9:16 + Square 1:1 (Dynamic),ParentVoice,“Con tôi thay đổi 180°” — PH chia sẻ,Câu chuyện thật,Đọc thêm,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_Broad,BT_THCS_VSL_THCS_AD08_ParentVoice,Single Video 9:16 + Square 1:1 (Dynamic),ParentVoice,“Con tôi thay đổi 180°” — PH chia sẻ,Câu chuyện thật,Đọc thêm,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_Interest,BT_THCS_VSL_THCS_AD08_ParentVoice,Single Video 9:16 + Square 1:1 (Dynamic),ParentVoice,“Con tôi thay đổi 180°” — PH chia sẻ,Câu chuyện thật,Đọc thêm,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_LAL,BT_THCS_VSL_THCS_AD08_ParentVoice,Single Video 9:16 + Square 1:1 (Dynamic),ParentVoice,“Con tôi thay đổi 180°” — PH chia sẻ,Câu chuyện thật,Đọc thêm,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
BT_THCS_VSL_LionCamp_2026,BT_THCS_VSL_RMK,BT_THCS_VSL_THCS_AD08_ParentVoice,Single Video 9:16 + Square 1:1 (Dynamic),ParentVoice,“Con tôi thay đổi 180°” — PH chia sẻ,Câu chuyện thật,Đọc thêm,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THCS_VSL_LionCamp_2026
GV_THCS_Sales_LionCamp_2026,GV_THCS_Sales_Broad,GV_THCS_Sales_THCS_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,Trại hè THCS ngay Bình Tân — Đi học gần nhà,Tiện cho phụ huynh đi làm,Đăng ký,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THCS_Sales_LionCamp_2026
GV_THCS_Sales_LionCamp_2026,GV_THCS_Sales_Interest,GV_THCS_Sales_THCS_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,Trại hè THCS ngay Bình Tân — Đi học gần nhà,Tiện cho phụ huynh đi làm,Đăng ký,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THCS_Sales_LionCamp_2026
GV_THCS_Sales_LionCamp_2026,GV_THCS_Sales_LAL,GV_THCS_Sales_THCS_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,Trại hè THCS ngay Bình Tân — Đi học gần nhà,Tiện cho phụ huynh đi làm,Đăng ký,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THCS_Sales_LionCamp_2026
GV_THCS_Sales_LionCamp_2026,GV_THCS_Sales_RMK,GV_THCS_Sales_THCS_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,Trại hè THCS ngay Bình Tân — Đi học gần nhà,Tiện cho phụ huynh đi làm,Đăng ký,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THCS_Sales_LionCamp_2026
BT_THCS_Sales_LionCamp_2026,BT_THCS_Sales_Broad,BT_THCS_Sales_THCS_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,Trại hè THCS ngay Bình Tân — Đi học gần nhà,Tiện cho phụ huynh đi làm,Đăng ký,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THCS_Sales_LionCamp_2026
BT_THCS_Sales_LionCamp_2026,BT_THCS_Sales_Interest,BT_THCS_Sales_THCS_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,Trại hè THCS ngay Bình Tân — Đi học gần nhà,Tiện cho phụ huynh đi làm,Đăng ký,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THCS_Sales_LionCamp_2026
BT_THCS_Sales_LionCamp_2026,BT_THCS_Sales_LAL,BT_THCS_Sales_THCS_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,Trại hè THCS ngay Bình Tân — Đi học gần nhà,Tiện cho phụ huynh đi làm,Đăng ký,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THCS_Sales_LionCamp_2026
BT_THCS_Sales_LionCamp_2026,BT_THCS_Sales_RMK,BT_THCS_Sales_THCS_AD09_Local,Single Video 9:16 + Square 1:1 (Dynamic),Local,Trại hè THCS ngay Bình Tân — Đi học gần nhà,Tiện cho phụ huynh đi làm,Đăng ký,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THCS_Sales_LionCamp_2026
GV_THCS_Sales_LionCamp_2026,GV_THCS_Sales_Broad,GV_THCS_Sales_THCS_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Đợt 1 hết — Đợt 2 chỉ còn 12 suất,Đợt cuối,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THCS_Sales_LionCamp_2026
GV_THCS_Sales_LionCamp_2026,GV_THCS_Sales_Interest,GV_THCS_Sales_THCS_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Đợt 1 hết — Đợt 2 chỉ còn 12 suất,Đợt cuối,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THCS_Sales_LionCamp_2026
GV_THCS_Sales_LionCamp_2026,GV_THCS_Sales_LAL,GV_THCS_Sales_THCS_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Đợt 1 hết — Đợt 2 chỉ còn 12 suất,Đợt cuối,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THCS_Sales_LionCamp_2026
GV_THCS_Sales_LionCamp_2026,GV_THCS_Sales_RMK,GV_THCS_Sales_THCS_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Đợt 1 hết — Đợt 2 chỉ còn 12 suất,Đợt cuối,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THCS_Sales_LionCamp_2026
BT_THCS_Sales_LionCamp_2026,BT_THCS_Sales_Broad,BT_THCS_Sales_THCS_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Đợt 1 hết — Đợt 2 chỉ còn 12 suất,Đợt cuối,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THCS_Sales_LionCamp_2026
BT_THCS_Sales_LionCamp_2026,BT_THCS_Sales_Interest,BT_THCS_Sales_THCS_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Đợt 1 hết — Đợt 2 chỉ còn 12 suất,Đợt cuối,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THCS_Sales_LionCamp_2026
BT_THCS_Sales_LionCamp_2026,BT_THCS_Sales_LAL,BT_THCS_Sales_THCS_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Đợt 1 hết — Đợt 2 chỉ còn 12 suất,Đợt cuối,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THCS_Sales_LionCamp_2026
BT_THCS_Sales_LionCamp_2026,BT_THCS_Sales_RMK,BT_THCS_Sales_THCS_AD10_LastCall,Single Video 9:16 + Square 1:1 (Dynamic),LastCall,Đợt 1 hết — Đợt 2 chỉ còn 12 suất,Đợt cuối,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THCS_Sales_LionCamp_2026
GV_THPT_Quiz_LionCamp_2026,GV_THPT_Quiz_Broad,GV_THPT_Quiz_THPT_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,Con bạn đã biết mình muốn học gì sau lớp 12 chưa?,THPT — Cuộc đua bắt đầu,Test định hướng,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THPT_Quiz_LionCamp_2026
GV_THPT_Quiz_LionCamp_2026,GV_THPT_Quiz_Interest,GV_THPT_Quiz_THPT_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,Con bạn đã biết mình muốn học gì sau lớp 12 chưa?,THPT — Cuộc đua bắt đầu,Test định hướng,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THPT_Quiz_LionCamp_2026
GV_THPT_Quiz_LionCamp_2026,GV_THPT_Quiz_LAL,GV_THPT_Quiz_THPT_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,Con bạn đã biết mình muốn học gì sau lớp 12 chưa?,THPT — Cuộc đua bắt đầu,Test định hướng,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THPT_Quiz_LionCamp_2026
GV_THPT_Quiz_LionCamp_2026,GV_THPT_Quiz_RMK,GV_THPT_Quiz_THPT_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,Con bạn đã biết mình muốn học gì sau lớp 12 chưa?,THPT — Cuộc đua bắt đầu,Test định hướng,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THPT_Quiz_LionCamp_2026
BT_THPT_Quiz_LionCamp_2026,BT_THPT_Quiz_Broad,BT_THPT_Quiz_THPT_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,Con bạn đã biết mình muốn học gì sau lớp 12 chưa?,THPT — Cuộc đua bắt đầu,Test định hướng,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THPT_Quiz_LionCamp_2026
BT_THPT_Quiz_LionCamp_2026,BT_THPT_Quiz_Interest,BT_THPT_Quiz_THPT_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,Con bạn đã biết mình muốn học gì sau lớp 12 chưa?,THPT — Cuộc đua bắt đầu,Test định hướng,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THPT_Quiz_LionCamp_2026
BT_THPT_Quiz_LionCamp_2026,BT_THPT_Quiz_LAL,BT_THPT_Quiz_THPT_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,Con bạn đã biết mình muốn học gì sau lớp 12 chưa?,THPT — Cuộc đua bắt đầu,Test định hướng,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THPT_Quiz_LionCamp_2026
BT_THPT_Quiz_LionCamp_2026,BT_THPT_Quiz_RMK,BT_THPT_Quiz_THPT_AD01_Pain,Single Video 9:16 + Square 1:1 (Dynamic),Pain,Con bạn đã biết mình muốn học gì sau lớp 12 chưa?,THPT — Cuộc đua bắt đầu,Test định hướng,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THPT_Quiz_LionCamp_2026
GV_THPT_VSL_LionCamp_2026,GV_THPT_VSL_Broad,GV_THPT_VSL_THPT_AD02_Career,Single Video 9:16 + Square 1:1 (Dynamic),Career,Trại hè định hướng nghề nghiệp + soft skill,Career Lab Lion Camp,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THPT_VSL_LionCamp_2026
GV_THPT_VSL_LionCamp_2026,GV_THPT_VSL_Interest,GV_THPT_VSL_THPT_AD02_Career,Single Video 9:16 + Square 1:1 (Dynamic),Career,Trại hè định hướng nghề nghiệp + soft skill,Career Lab Lion Camp,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THPT_VSL_LionCamp_2026
GV_THPT_VSL_LionCamp_2026,GV_THPT_VSL_LAL,GV_THPT_VSL_THPT_AD02_Career,Single Video 9:16 + Square 1:1 (Dynamic),Career,Trại hè định hướng nghề nghiệp + soft skill,Career Lab Lion Camp,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THPT_VSL_LionCamp_2026
GV_THPT_VSL_LionCamp_2026,GV_THPT_VSL_RMK,GV_THPT_VSL_THPT_AD02_Career,Single Video 9:16 + Square 1:1 (Dynamic),Career,Trại hè định hướng nghề nghiệp + soft skill,Career Lab Lion Camp,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THPT_VSL_LionCamp_2026
BT_THPT_VSL_LionCamp_2026,BT_THPT_VSL_Broad,BT_THPT_VSL_THPT_AD02_Career,Single Video 9:16 + Square 1:1 (Dynamic),Career,Trại hè định hướng nghề nghiệp + soft skill,Career Lab Lion Camp,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THPT_VSL_LionCamp_2026
BT_THPT_VSL_LionCamp_2026,BT_THPT_VSL_Interest,BT_THPT_VSL_THPT_AD02_Career,Single Video 9:16 + Square 1:1 (Dynamic),Career,Trại hè định hướng nghề nghiệp + soft skill,Career Lab Lion Camp,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THPT_VSL_LionCamp_2026
BT_THPT_VSL_LionCamp_2026,BT_THPT_VSL_LAL,BT_THPT_VSL_THPT_AD02_Career,Single Video 9:16 + Square 1:1 (Dynamic),Career,Trại hè định hướng nghề nghiệp + soft skill,Career Lab Lion Camp,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THPT_VSL_LionCamp_2026
BT_THPT_VSL_LionCamp_2026,BT_THPT_VSL_RMK,BT_THPT_VSL_THPT_AD02_Career,Single Video 9:16 + Square 1:1 (Dynamic),Career,Trại hè định hướng nghề nghiệp + soft skill,Career Lab Lion Camp,Tìm hiểu,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THPT_VSL_LionCamp_2026
GV_THPT_VSL_LionCamp_2026,GV_THPT_VSL_Broad,GV_THPT_VSL_THPT_AD03_StudyAbroad,Single Video 9:16 + Square 1:1 (Dynamic),StudyAbroad,Chuẩn bị du học từ THPT — Roadmap 3 năm,Du học từ A-Z,Xem lộ trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THPT_VSL_LionCamp_2026
GV_THPT_VSL_LionCamp_2026,GV_THPT_VSL_Interest,GV_THPT_VSL_THPT_AD03_StudyAbroad,Single Video 9:16 + Square 1:1 (Dynamic),StudyAbroad,Chuẩn bị du học từ THPT — Roadmap 3 năm,Du học từ A-Z,Xem lộ trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THPT_VSL_LionCamp_2026
GV_THPT_VSL_LionCamp_2026,GV_THPT_VSL_LAL,GV_THPT_VSL_THPT_AD03_StudyAbroad,Single Video 9:16 + Square 1:1 (Dynamic),StudyAbroad,Chuẩn bị du học từ THPT — Roadmap 3 năm,Du học từ A-Z,Xem lộ trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THPT_VSL_LionCamp_2026
GV_THPT_VSL_LionCamp_2026,GV_THPT_VSL_RMK,GV_THPT_VSL_THPT_AD03_StudyAbroad,Single Video 9:16 + Square 1:1 (Dynamic),StudyAbroad,Chuẩn bị du học từ THPT — Roadmap 3 năm,Du học từ A-Z,Xem lộ trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THPT_VSL_LionCamp_2026
BT_THPT_VSL_LionCamp_2026,BT_THPT_VSL_Broad,BT_THPT_VSL_THPT_AD03_StudyAbroad,Single Video 9:16 + Square 1:1 (Dynamic),StudyAbroad,Chuẩn bị du học từ THPT — Roadmap 3 năm,Du học từ A-Z,Xem lộ trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THPT_VSL_LionCamp_2026
BT_THPT_VSL_LionCamp_2026,BT_THPT_VSL_Interest,BT_THPT_VSL_THPT_AD03_StudyAbroad,Single Video 9:16 + Square 1:1 (Dynamic),StudyAbroad,Chuẩn bị du học từ THPT — Roadmap 3 năm,Du học từ A-Z,Xem lộ trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THPT_VSL_LionCamp_2026
BT_THPT_VSL_LionCamp_2026,BT_THPT_VSL_LAL,BT_THPT_VSL_THPT_AD03_StudyAbroad,Single Video 9:16 + Square 1:1 (Dynamic),StudyAbroad,Chuẩn bị du học từ THPT — Roadmap 3 năm,Du học từ A-Z,Xem lộ trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THPT_VSL_LionCamp_2026
BT_THPT_VSL_LionCamp_2026,BT_THPT_VSL_RMK,BT_THPT_VSL_THPT_AD03_StudyAbroad,Single Video 9:16 + Square 1:1 (Dynamic),StudyAbroad,Chuẩn bị du học từ THPT — Roadmap 3 năm,Du học từ A-Z,Xem lộ trình,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THPT_VSL_LionCamp_2026
GV_THPT_VSL_LionCamp_2026,GV_THPT_VSL_Broad,GV_THPT_VSL_THPT_AD04_Proof,Single Video 9:16 + Square 1:1 (Dynamic),Proof,"Học sinh thật — Đỗ NUS, NTU, RMIT",Alumni Lion Camp,Xem hồ sơ,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THPT_VSL_LionCamp_2026
GV_THPT_VSL_LionCamp_2026,GV_THPT_VSL_Interest,GV_THPT_VSL_THPT_AD04_Proof,Single Video 9:16 + Square 1:1 (Dynamic),Proof,"Học sinh thật — Đỗ NUS, NTU, RMIT",Alumni Lion Camp,Xem hồ sơ,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THPT_VSL_LionCamp_2026
GV_THPT_VSL_LionCamp_2026,GV_THPT_VSL_LAL,GV_THPT_VSL_THPT_AD04_Proof,Single Video 9:16 + Square 1:1 (Dynamic),Proof,"Học sinh thật — Đỗ NUS, NTU, RMIT",Alumni Lion Camp,Xem hồ sơ,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THPT_VSL_LionCamp_2026
GV_THPT_VSL_LionCamp_2026,GV_THPT_VSL_RMK,GV_THPT_VSL_THPT_AD04_Proof,Single Video 9:16 + Square 1:1 (Dynamic),Proof,"Học sinh thật — Đỗ NUS, NTU, RMIT",Alumni Lion Camp,Xem hồ sơ,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=GV_THPT_VSL_LionCamp_2026
BT_THPT_VSL_LionCamp_2026,BT_THPT_VSL_Broad,BT_THPT_VSL_THPT_AD04_Proof,Single Video 9:16 + Square 1:1 (Dynamic),Proof,"Học sinh thật — Đỗ NUS, NTU, RMIT",Alumni Lion Camp,Xem hồ sơ,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THPT_VSL_LionCamp_2026
BT_THPT_VSL_LionCamp_2026,BT_THPT_VSL_Interest,BT_THPT_VSL_THPT_AD04_Proof,Single Video 9:16 + Square 1:1 (Dynamic),Proof,"Học sinh thật — Đỗ NUS, NTU, RMIT",Alumni Lion Camp,Xem hồ sơ,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THPT_VSL_LionCamp_2026
BT_THPT_VSL_LionCamp_2026,BT_THPT_VSL_LAL,BT_THPT_VSL_THPT_AD04_Proof,Single Video 9:16 + Square 1:1 (Dynamic),Proof,"Học sinh thật — Đỗ NUS, NTU, RMIT",Alumni Lion Camp,Xem hồ sơ,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THPT_VSL_LionCamp_2026
BT_THPT_VSL_LionCamp_2026,BT_THPT_VSL_RMK,BT_THPT_VSL_THPT_AD04_Proof,Single Video 9:16 + Square 1:1 (Dynamic),Proof,"Học sinh thật — Đỗ NUS, NTU, RMIT",Alumni Lion Camp,Xem hồ sơ,https://truongvietanh.com/lioncamp/vsl?utm_source=fb&utm_campaign=BT_THPT_VSL_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_Broad,GV_THPT_Sales_THPT_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đóng đăng ký THPT sau 7 ngày — Còn 22 suất,Khai giảng 15/06,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_Interest,GV_THPT_Sales_THPT_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đóng đăng ký THPT sau 7 ngày — Còn 22 suất,Khai giảng 15/06,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_LAL,GV_THPT_Sales_THPT_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đóng đăng ký THPT sau 7 ngày — Còn 22 suất,Khai giảng 15/06,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
GV_THPT_Sales_LionCamp_2026,GV_THPT_Sales_RMK,GV_THPT_Sales_THPT_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đóng đăng ký THPT sau 7 ngày — Còn 22 suất,Khai giảng 15/06,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=GV_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_Broad,BT_THPT_Sales_THPT_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đóng đăng ký THPT sau 7 ngày — Còn 22 suất,Khai giảng 15/06,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_Interest,BT_THPT_Sales_THPT_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đóng đăng ký THPT sau 7 ngày — Còn 22 suất,Khai giảng 15/06,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_LAL,BT_THPT_Sales_THPT_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đóng đăng ký THPT sau 7 ngày — Còn 22 suất,Khai giảng 15/06,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
BT_THPT_Sales_LionCamp_2026,BT_THPT_Sales_RMK,BT_THPT_Sales_THPT_AD05_Urgency,Single Video 9:16 + Square 1:1 (Dynamic),Urgency,Đóng đăng ký THPT sau 7 ngày — Còn 22 suất,Khai giảng 15/06,Đăng ký gấp,https://truongvietanh.com/lioncamp/sales?utm_source=fb&utm_campaign=BT_THPT_Sales_LionCamp_2026
GV_THPT_Quiz_LionCamp_2026,GV_THPT_Quiz_Broad,GV_THPT_Quiz_THPT_AD06_IELTS,Single Video 9:16 + Square 1:1 (Dynamic),IELTS,IELTS bridge + Soft skill trong 4 tuần,Combo IELTS + Hướng nghiệp,Xem khóa,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THPT_Quiz_LionCamp_2026
GV_THPT_Quiz_LionCamp_2026,GV_THPT_Quiz_Interest,GV_THPT_Quiz_THPT_AD06_IELTS,Single Video 9:16 + Square 1:1 (Dynamic),IELTS,IELTS bridge + Soft skill trong 4 tuần,Combo IELTS + Hướng nghiệp,Xem khóa,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THPT_Quiz_LionCamp_2026
GV_THPT_Quiz_LionCamp_2026,GV_THPT_Quiz_LAL,GV_THPT_Quiz_THPT_AD06_IELTS,Single Video 9:16 + Square 1:1 (Dynamic),IELTS,IELTS bridge + Soft skill trong 4 tuần,Combo IELTS + Hướng nghiệp,Xem khóa,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THPT_Quiz_LionCamp_2026
GV_THPT_Quiz_LionCamp_2026,GV_THPT_Quiz_RMK,GV_THPT_Quiz_THPT_AD06_IELTS,Single Video 9:16 + Square 1:1 (Dynamic),IELTS,IELTS bridge + Soft skill trong 4 tuần,Combo IELTS + Hướng nghiệp,Xem khóa,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=GV_THPT_Quiz_LionCamp_2026
BT_THPT_Quiz_LionCamp_2026,BT_THPT_Quiz_Broad,BT_THPT_Quiz_THPT_AD06_IELTS,Single Video 9:16 + Square 1:1 (Dynamic),IELTS,IELTS bridge + Soft skill trong 4 tuần,Combo IELTS + Hướng nghiệp,Xem khóa,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THPT_Quiz_LionCamp_2026
BT_THPT_Quiz_LionCamp_2026,BT_THPT_Quiz_Interest,BT_THPT_Quiz_THPT_AD06_IELTS,Single Video 9:16 + Square 1:1 (Dynamic),IELTS,IELTS bridge + Soft skill trong 4 tuần,Combo IELTS + Hướng nghiệp,Xem khóa,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THPT_Quiz_LionCamp_2026
BT_THPT_Quiz_LionCamp_2026,BT_THPT_Quiz_LAL,BT_THPT_Quiz_THPT_AD06_IELTS,Single Video 9:16 + Square 1:1 (Dynamic),IELTS,IELTS bridge + Soft skill trong 4 tuần,Combo IELTS + Hướng nghiệp,Xem khóa,https://truongvietanh.com/lioncamp/quiz?utm_source=fb&utm_campaign=BT_THPT_Quiz_LionCamp_2026
